prefectural_bureau,station_id,prec_no,block_no,station_type,url_station_type,station_name,katakana_name,romaji_name,location,latitude_decimal,longitude_decimal,elevation,observation_start_date,observation_start_date_rain,observation_start_date_other,weather_info_name,anemometer_height,thermometer_height,notes1,notes2,rainfall_YN,temperature_YN,wind_YN,sunshine_YN,relative_humidity_YN,atmospheric_pressure_YN,snowfall_YN
佐賀,85033,85,1610,四,a,唐津,ｶﾗﾂ,karatsu,唐津市二夕子,33.458333333333336,129.955,23,平22.2.25,2010-02-25,2010-02-25,唐津,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
佐賀,85046,85,1616,雨,a,北山,ﾎｸｻﾞﾝ,hokuzan,佐賀市富士町大字関屋字中島,33.413333333333334,130.22,339,平22.3.17,2010-03-17,2010-03-17,佐賀市北山,－,－,－,－,Y,N,N,N,N,N,N
佐賀,85106,85,1612,雨,a,鳥栖,ﾄｽ,tosu,鳥栖市田代外町,33.385,130.51666666666668,25,平22.3.4,2010-03-04,2010-03-04,鳥栖,－,－,－,－,Y,N,N,N,N,N,N
佐賀,85116,85,1075,四,a,伊万里,ｲﾏﾘ,imari,伊万里市立花町,33.266666666666666,129.87833333333333,25,(昭50.9.1)昭52.3.3,1975-09-01,1977-03-03,伊万里,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
佐賀,85142,85,47813,官,s,佐賀,ｻｶﾞ,saga,佐賀市駅前中央　佐賀地方気象台,33.265,130.305,6,平7.10.19,1995-10-19,1995-10-19,佐賀市駅前中央,56.1,1.5,85900,－,Y,Y,Y,Y,Y,Y,Y
佐賀,85161,85,0830,四,a,嬉野,ｳﾚｼﾉ,ureshino,嬉野市嬉野町大字下野丙,33.11666666666667,129.995,81,昭52.2.24,1977-02-24,1977-02-24,嬉野,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
佐賀,85166,85,0829,四,a,白石,ｼﾛｲｼ,shiroishi,杵島郡白石町大字福田,33.18333333333333,130.14833333333334,2,#昭52.3.2,1974-11-01,1977-03-02,白石,9.8,1.5,－,－,Y,Y,Y,Y,Y,N,N
佐賀,85176,85,1480,官,a,川副,ｶﾜｿｴ,kawasoe,佐賀市川副町大字犬井道字国造搦　佐賀航空気象観測所,33.14833333333333,130.30166666666668,2,平15.1.1,2003-01-01,2003-01-01,佐賀空港,10.1,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
熊本,86006,86,0832,四,a,鹿北,ｶﾎｸ,kahoku,山鹿市鹿北町岩野,33.115,130.69166666666666,119,#昭52.2.9,1974-11-01,1977-02-09,山鹿市鹿北,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86066,86,0833,四,a,南小国,ﾐﾅﾐｵｸﾞﾆ,minamioguni,阿蘇郡南小国町赤馬場,33.10333333333333,131.06666666666666,448,#昭52.2.14,1974-11-01,1977-02-14,南小国町赤馬場,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86086,86,0834,四,a,岱明,ﾀｲﾒｲ,taimei,玉名市岱明町中土,32.915,130.51166666666666,15,#昭52.2.10,1974-11-01,1977-02-10,玉名市岱明,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86101,86,0835,四,a,菊池,ｷｸﾁ,kikuchi,菊池市木柑子字上辻,32.945,130.78166666666667,83,#昭52.2.10,1974-11-01,1977-02-10,菊池市木柑子,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86111,86,1240,四,a,阿蘇乙姫,ｱｿｵﾄﾋﾒ,asootohime,阿蘇市乙姫,32.946666666666665,131.04,487,昭53.1.11,1978-01-11,1978-01-11,阿蘇市阿蘇乙姫,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86141,86,47819,官,s,熊本,ｸﾏﾓﾄ,kumamoto,熊本市中央区京町　熊本地方気象台,32.81333333333333,130.70666666666668,38,#昭50.3.26,1974-11-01,1975-03-26,熊本市中央区京町,－,1.5,86905,気温、雨、日照,Y,Y,Y,Y,Y,Y,Y
熊本,86141,86,47819,官,s,熊本,ｸﾏﾓﾄ,kumamoto,熊本市北区清水町打越,32.821666666666665,130.715,15,#昭50.3.26,1974-11-01,1975-03-26,熊本市中央区京町,15.3,1.5,－,風,Y,Y,Y,Y,Y,Y,N
熊本,86146,86,0923,官,a,益城,ﾏｼｷ,mashiki,上益城郡益城町大字小谷字上大道　熊本航空気象観測所,32.836666666666666,130.855,193,(昭50.4.23)平15.1.1,1975-04-23,2003-01-01,熊本空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
熊本,86157,86,1660,四,a,南阿蘇,ﾐﾅﾐｱｿ,minamiaso,阿蘇郡南阿蘇村河陰,32.83166666666666,131.01333333333332,394,平27.1.16,2015-01-16,2015-01-16,南阿蘇村久木野,10,1.5,86901,－,Y,Y,Y,Y,Y,N,Y
熊本,86161,86,0840,四,a,高森,ﾀｶﾓﾘ,takamori,阿蘇郡高森町大字高森,32.821666666666665,131.125,555,#昭52.2.15,1974-11-01,1977-02-15,高森,9.8,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86181,86,1580,雨,a,宇土,ｳﾄ,uto,宇土市馬之瀬町,32.7,130.65666666666667,6,平17.12.6,2005-12-06,2005-12-06,宇土市馬之瀬,－,－,－,－,Y,N,N,N,N,N,N
熊本,86197,86,1613,雨,a,山都,ﾔﾏﾄ,yamato,上益城郡山都町原突角,32.711666666666666,130.95833333333334,574,平22.3.4,2010-03-04,2010-03-04,山都町原,－,－,－,－,Y,N,N,N,N,N,N
熊本,86216,86,1081,四,a,三角,ﾐｽﾐ,misumi,宇城市三角町波多,32.611666666666665,130.47833333333332,60,(昭51.1.1)昭52.2.23,1976-01-01,1977-02-23,宇城市三角,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86236,86,0842,四,a,甲佐,ｺｳｻ,kousa,上益城郡甲佐町大字上早川字尾ノ上,32.67166666666667,130.81666666666666,52,#昭52.2.16,1974-11-01,1977-02-16,甲佐,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86271,86,0843,四,a,松島,ﾏﾂｼﾏ,matsushima,上天草市松島町阿村,32.515,130.44666666666666,2,#昭52.2.24,1974-11-01,1977-02-24,上天草市松島,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86316,86,0845,四,a,本渡,ﾎﾝﾄﾞ,hondo,天草市本渡町本戸馬場,32.468333333333334,130.18,30,#昭52.2.25,1974-11-01,1977-02-25,天草市本渡,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86336,86,0846,四,a,八代,ﾔﾂｼﾛ,yatsushiro,八代市平山新町,32.473333333333336,130.60666666666665,8,#昭52.2.22,1974-11-01,1977-02-22,八代市平山新町,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86396,86,0946,雨,a,田浦,ﾀﾉｳﾗ,tanoura,葦北郡芦北町大字田浦町字八幡の元,32.36333333333334,130.50833333333333,3,昭50.4.25,1975-04-25,1975-04-25,芦北町田浦,－,－,－,－,Y,N,N,N,N,N,N
熊本,86407,86,1435,雨,a,山江,ﾔﾏｴ,yamae,球磨郡山江村大字万江字屋形,32.30166666666667,130.74666666666667,218,平2.12.7,1990-12-07,1990-12-07,山江,－,－,－,－,Y,N,N,N,N,N,N
熊本,86411,86,1368,雨,a,五木,ｲﾂｷ,itsuki,球磨郡五木村甲字下手,32.395,130.82666666666665,310,平24.3.7,2012-03-07,2012-03-07,五木,－,－,－,－,Y,N,N,N,N,N,N
熊本,86451,86,0924,四,a,水俣,ﾐﾅﾏﾀ,minamata,水俣市南福寺,32.205,130.40666666666667,6,(昭50.4.23)昭52.2.21,1975-04-23,1977-02-21,水俣,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86461,86,1581,雨,a,一勝地,ｲｯｼｮｳﾁ,isshouchi,球磨郡球磨村大字一勝地丙字永崎,32.245,130.645,120,平17.12.7,2005-12-07,2005-12-07,球磨村一勝地,－,－,－,－,Y,N,N,N,N,N,N
熊本,86467,86,47824,官,s,人吉,ﾋﾄﾖｼ,hitoyoshi,人吉市城本町　人吉特別地域気象観測所,32.21666666666667,130.755,146,#昭50.12.13,1974-11-01,1975-12-13,人吉,14.7,1.5,－,－,Y,Y,Y,Y,Y,Y,N
熊本,86477,86,0926,四,a,上,ｳｴ,ue,球磨郡あさぎり町上北,32.225,130.905,166,(昭50.4.23)昭52.3.22,1975-04-23,1977-03-22,あさぎり町上,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
熊本,86478,86,0925,雨,a,多良木,ﾀﾗｷﾞ,taragi,球磨郡多良木町大字黒肥地字祓川,32.295,130.95,210,平17.12.8,2005-12-08,2005-12-08,多良木町祓川,－,－,－,－,Y,N,N,N,N,N,N
熊本,86481,86,1086,雨,a,湯前横谷,ﾕﾉﾏｴﾖｺﾀﾆ,yunomaeyokotani,球磨郡湯前町猪鹿倉山,32.263333333333335,131.04333333333332,665,昭51.4.26,1976-04-26,1976-04-26,湯前町湯前横谷,－,－,－,－,Y,N,N,N,N,N,N
熊本,86491,86,47838,官,s,牛深,ｳｼﾌﾞｶ,ushibuka,天草市牛深町　牛深特別地域気象観測所,32.196666666666665,130.02666666666667,3,#昭50.12.19,1974-11-01,1975-12-19,天草市牛深,20.5,1.5,－,－,Y,Y,Y,Y,Y,Y,N
宮崎,87041,87,0852,四,a,高千穂,ﾀｶﾁﾎ,takachiho,西臼杵郡高千穂町大字押方字宮野原,32.711666666666666,131.29,350,#昭52.2.7,1974-11-01,1977-02-07,高千穂,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87066,87,1135,四,a,古江,ﾌﾙｴ,furue,延岡市北浦町古江,32.711666666666666,131.82,14,昭52.2.8,1977-02-08,1977-02-08,延岡市古江,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87071,87,1348,四,a,鞍岡,ｸﾗｵｶ,kuraoka,西臼杵郡五ヶ瀬町大字鞍岡,32.64333333333333,131.15666666666667,590,昭54.1.12,1979-01-12,1979-01-12,五ヶ瀬町鞍岡,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87086,87,1609,雨,a,日之影,ﾋﾉｶｹﾞ,hinokage,西臼杵郡日之影町大字七折字滝上下,32.681666666666665,131.40666666666667,262,平22.2.18,2010-02-18,2010-02-18,日之影,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87127,87,1343,雨,a,諸塚,ﾓﾛﾂｶ,morotsuka,東臼杵郡諸塚村大字家代,32.516666666666666,131.335,150,昭54.1.9,1979-01-09,1979-01-09,諸塚,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87136,87,1432,雨,a,北方,ｷﾀｶﾀ,kitakata,延岡市北方町川水流卯,32.56166666666667,131.525,30,昭62.2.26,1987-02-26,1987-02-26,延岡市北方,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87141,87,47822,官,s,延岡,ﾉﾍﾞｵｶ,nobeoka,延岡市天神小路　延岡特別地域気象観測所,32.58166666666666,131.65666666666667,19,#昭50.12.11,1974-11-01,1975-12-11,延岡市天神小路,－,1.5,－,気温、雨,Y,Y,Y,Y,Y,Y,N
宮崎,87141,87,47822,官,s,延岡,ﾉﾍﾞｵｶ,nobeoka,延岡市野田町,32.57833333333333,131.63333333333333,8,#昭50.12.11,1974-11-01,1975-12-11,延岡市天神小路,10.1,1.5,－,風、日照,Y,Y,Y,Y,Y,Y,N
宮崎,87157,87,1636,雨,a,椎葉,ｼｲﾊﾞ,shiiba,東臼杵郡椎葉村大字下福良,32.475,131.10333333333332,517,平23.12.20,2011-12-20,2011-12-20,椎葉,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87181,87,0857,四,a,日向,ﾋｭｳｶﾞ,hyuuga,日向市大字塩見,32.40833333333333,131.6,20,#昭52.2.9,1974-11-01,1977-02-09,日向,9.6,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87206,87,1353,四,a,神門,ﾐｶﾄﾞ,mikado,東臼杵郡美郷町南郷区神門,32.385,131.33166666666668,250,昭54.2.1,1979-02-01,1979-02-01,美郷町神門,6.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87231,87,1345,四,a,西米良,ﾆｼﾒﾗ,nishimera,児湯郡西米良村大字竹原,32.24,131.15166666666667,260,昭54.1.10,1979-01-10,1979-01-10,西米良,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87251,87,1608,雨,a,都農,ﾂﾉ,tsuno,児湯郡都農町大字川北,32.28333333333333,131.54166666666666,61,平22.2.17,2010-02-17,2010-02-17,都農,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87293,87,0859,四,a,高鍋,ﾀｶﾅﾍﾞ,takanabe,児湯郡高鍋町上江,32.123333333333335,131.475,57,平29.3.10,2017-03-10,2017-03-10,高鍋,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87301,87,0860,四,a,加久藤,ｶｸﾄｳ,kakutou,えびの市大字永山,32.04666666666667,130.81,228,#昭52.2.2,1974-11-01,1977-02-02,えびの市加久藤,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87331,87,0861,四,a,西都,ｻｲﾄ,saito,西都市大字黒生野,32.06333333333333,131.41333333333333,8,#昭52.2.10,1974-11-01,1977-02-10,西都,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87346,87,0862,雨,a,えびの高原,ｴﾋﾞﾉｺｳｹﾞﾝ,ebinokougen,えびの市大字末永,31.945,130.84,1150,#,1974-11-01,1974-11-01,えびの市えびの高原,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87352,87,0863,四,a,小林,ｺﾊﾞﾔｼ,kobayashi,小林市南西方,32.0,130.95333333333335,276,平12.9.26,2000-09-26,2000-09-26,小林市南西方,9.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87361,87,0864,雨,a,野尻,ﾉｼﾞﾘ,nojiri,小林市野尻町大字紙屋,31.956666666666667,131.15666666666667,182,#,1974-11-01,1974-11-01,小林市野尻,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87371,87,0865,雨,a,国富,ｸﾆﾄﾐ,kunitomi,東諸県郡国富町大字須志田,32.00666666666667,131.29666666666665,66,#,1974-11-01,1974-11-01,国富,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87376,87,47830,官,s,宮崎,ﾐﾔｻﾞｷ,miyazaki,宮崎市霧島　宮崎地方気象台,31.938333333333333,131.41333333333333,9,#昭50.3.31,1974-11-01,1975-03-31,宮崎市霧島,25.5,1.5,87900,－,Y,Y,Y,Y,Y,Y,Y
宮崎,87406,87,1663,四,a,田野,ﾀﾉ,tano,宮崎市田野町甲,31.843333333333334,131.30833333333334,134,平29.2.17,2017-02-17,2017-02-17,宮崎市田野,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
宮崎,87412,87,1481,官,a,赤江,ｱｶｴ,akae,宮崎市大字赤江　宮崎航空気象観測所,31.876666666666665,131.44833333333332,6,平15.1.1,2003-01-01,2003-01-01,宮崎空港,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
宮崎,87426,87,47829,官,s,都城,ﾐﾔｺﾉｼﾞｮｳ,miyakonojou,都城市菖蒲原町　都城特別地域気象観測所,31.73,131.08166666666668,154,#昭50.12.16,1974-11-01,1975-12-16,都城市菖蒲原町,12.3,1.5,－,－,Y,Y,Y,Y,Y,Y,N
宮崎,87461,87,1164,雨,a,酒谷,ｻｶﾀﾆ,sakatani,日南市大字酒谷,31.641666666666666,131.26666666666668,160,昭52.6.30,1977-06-30,1977-06-30,日南市酒谷,－,－,－,－,Y,N,N,N,N,N,N
宮崎,87492,87,47835,官,s,油津,ｱﾌﾞﾗﾂ,aburatsu,日南市油津　油津特別地域気象観測所,31.578333333333333,131.40666666666667,3,平21.3.10,2009-03-10,2009-03-10,日南市油津,－,1.5,－,気温、雨、日照,Y,Y,Y,Y,Y,Y,N
宮崎,87492,87,47835,官,s,油津,ｱﾌﾞﾗﾂ,aburatsu,日南市大字平山字仮屋下,31.596666666666668,131.40833333333333,5,平21.3.10,2009-03-10,2009-03-10,日南市油津,10.1,1.5,－,風,Y,Y,Y,Y,Y,Y,N
宮崎,87501,87,0872,四,a,串間,ｸｼﾏ,kushima,串間市大字西方字平山,31.465,131.22,20,#昭52.2.3,1974-11-01,1977-02-03,串間,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88061,88,47823,官,s,阿久根,ｱｸﾈ,akune,阿久根市赤瀬川　阿久根特別地域気象観測所,32.026666666666664,130.2,40,#昭50.12.10,1974-11-01,1975-12-10,阿久根,12.6,1.5,－,－,Y,Y,Y,Y,Y,Y,N
鹿児島,88066,88,0934,雨,a,出水,ｲｽﾞﾐ,izumi,出水市緑町,32.093333333333334,130.35166666666666,11,昭50.4.24,1975-04-24,1975-04-24,出水,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88081,88,0875,四,a,大口,ｵｵｸﾁ,ookuchi,伊佐市大口原田,32.04666666666667,130.62666666666667,175,#昭52.2.14,1974-11-01,1977-02-14,伊佐市大口,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88101,88,0877,雨,a,紫尾山,ｼﾋﾞｻﾝ,shibisan,薩摩郡さつま町平川大洞国有林,31.98,130.36666666666667,1060,#,1974-11-01,1974-11-01,さつま町紫尾山,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88107,88,0878,四,a,さつま柏原,ｻﾂﾏｶｼﾜﾊﾞﾙ,satsumakashiwabaru,薩摩郡さつま町柏原,31.916666666666668,130.455,59,昭51.4.1,1976-04-01,1976-04-01,さつま町柏原,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88131,88,0879,四,a,中甑,ﾅｶｺｼｷ,nakakoshiki,薩摩川内市上甑町中甑,31.835,129.86666666666667,10,#昭52.2.19,1974-11-01,1977-02-19,甑島中甑,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88151,88,0880,四,a,川内,ｾﾝﾀﾞｲ,sendai,薩摩川内市中郷,31.833333333333332,130.315,5,昭52.2.15,1977-02-15,1977-02-15,薩摩川内市中郷,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88166,88,0881,官,a,溝辺,ﾐｿﾞﾍﾞ,mizobe,霧島市溝辺町麓　鹿児島航空気象観測所,31.803333333333335,130.71833333333333,272,#平7.3.22,1974-11-01,1995-03-22,霧島市溝辺,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
鹿児島,88211,88,0882,雨,a,八重山,ﾔｴﾔﾏ,yaeyama,薩摩川内市入来町浦之名字大谷,31.746666666666666,130.43833333333333,533,#,1974-11-01,1974-11-01,薩摩川内市八重山,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88261,88,0883,四,a,東市来,ﾋｶﾞｼｲﾁｷ,higashiichiki,日置市東市来町湯田,31.668333333333333,130.32833333333335,40,#昭52.2.16,1974-11-01,1977-02-16,日置市東市来,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88286,88,0935,四,a,牧之原,ﾏｷﾉﾊﾗ,makinohara,霧島市福山町福山,31.661666666666665,130.84333333333333,387,(昭50.4.24)昭52.2.9,1975-04-24,1977-02-09,霧島市福山町牧之原,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88317,88,47827,官,s,鹿児島,ｶｺﾞｼﾏ,kagoshima,鹿児島市東郡元町　鹿児島地方気象台,31.555,130.54666666666665,4,平6.2.25,1994-02-25,1994-02-25,鹿児島市東郡元町,44.9,1.5,88905,－,Y,Y,Y,Y,Y,Y,Y
鹿児島,88331,88,1146,四,a,輝北,ｷﾎｸ,kihoku,鹿屋市輝北町市成,31.588333333333335,130.855,360,昭52.3.10,1977-03-10,1977-03-10,鹿屋市輝北,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88341,88,1149,雨,a,大隅,ｵｵｽﾐ,oosumi,曽於市大隅町境木町,31.58,131.005,170,昭52.3.17,1977-03-17,1977-03-17,曽於市大隅,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88371,88,0887,四,a,加世田,ｶｾﾀﾞ,kaseda,南さつま市加世田東本町,31.415,130.325,9,#昭52.2.21,1974-11-01,1977-02-21,南さつま市加世田,9.5,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88392,88,0888,雨,a,吉ケ別府,ﾖｼｶﾞﾍﾞｯﾌﾟ,yoshigabeppu,鹿屋市下高隈町,31.458333333333332,130.86166666666668,89,昭52.6.6,1977-06-06,1977-06-06,鹿屋市吉ケ別府,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88406,88,0936,四,a,志布志,ｼﾌﾞｼ,shibushi,志布志市志布志町志布志字杉の下,31.47833333333333,131.095,70,(昭50.4.24)昭52.2.16,1975-04-24,1977-02-16,志布志,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88432,88,0890,四,a,喜入,ｷｲﾚ,kiire,鹿児島市喜入中名町,31.386666666666667,130.54,4,昭52.2.23,1977-02-23,1977-02-23,鹿児島市喜入中名町,7.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88442,88,0937,四,a,鹿屋,ｶﾉﾔ,kanoya,鹿屋市寿,31.391666666666666,130.86333333333334,63,昭52.2.25,1977-02-25,1977-02-25,鹿屋市寿,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88447,88,1181,四,a,肝付前田,ｷﾓﾂｷﾏｴﾀﾞ,kimotsukimaeda,肝属郡肝付町前田,31.34,130.93833333333333,31,昭52.8.10,1977-08-10,1977-08-10,肝付町前田,9.3,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88466,88,47831,官,s,枕崎,ﾏｸﾗｻﾞｷ,makurazaki,枕崎市高見町　枕崎特別地域気象観測所,31.27166666666667,130.29166666666666,30,#昭50.3.24,1974-11-01,1975-03-24,枕崎,11,1.5,－,－,Y,Y,Y,Y,Y,Y,N
鹿児島,88486,88,0893,四,a,指宿,ｲﾌﾞｽｷ,ibusuki,指宿市十町,31.25,130.63666666666666,5,#昭52.2.24,1974-11-01,1977-02-24,指宿,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88506,88,0895,四,a,内之浦,ｳﾁﾉｳﾗ,uchinoura,肝属郡肝付町北方,31.276666666666667,131.055,8,#昭52.2.15,1974-11-01,1977-02-15,肝付町内之浦,9.9,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88536,88,1136,四,a,田代,ﾀｼﾛ,tashiro,肝属郡錦江町田代麓,31.198333333333334,130.84333333333333,182,昭52.2.14,1977-02-14,1977-02-14,錦江町田代,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88551,88,1161,雨,a,佐多,ｻﾀ,sata,肝属郡南大隅町佐多伊座敷,31.093333333333334,130.69,27,昭52.6.28,1977-06-28,1977-06-28,南大隅町佐多,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88612,88,47837,官,s,種子島,ﾀﾈｶﾞｼﾏ,tanegashima,西之表市西之表　種子島特別地域気象観測所,30.72,130.98166666666665,25,平16.12.1,2004-12-01,2004-12-01,西之表市西之表,29.8,1.5,－,－,Y,Y,Y,Y,Y,Y,N
鹿児島,88621,88,0897,官,a,中種子,ﾅｶﾀﾈ,nakatane,熊毛郡中種子町砂中　種子島航空気象観測所,30.605,130.99166666666667,234,平18.3.16,2006-03-16,2006-03-16,中種子,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
鹿児島,88666,88,0898,四,a,上中,ｶﾐﾅｶ,kaminaka,熊毛郡南種子町中之下,30.406666666666666,130.90166666666667,150,#昭52.2.19,1974-11-01,1977-02-19,南種子町上中,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88686,88,47836,官,s,屋久島,ﾔｸｼﾏ,yakushima,熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所,30.385,130.65833333333333,37,(昭50.4.1)昭50.12.19,1975-04-01,1975-12-19,屋久島町小瀬田,10,1.5,－,－,Y,Y,Y,Y,Y,Y,N
鹿児島,88706,88,0899,四,a,尾之間,ｵﾉｱｲﾀﾞ,onoaida,熊毛郡屋久島町尾之間字井出ノ尻,30.235,130.555,60,#昭52.3.4,1974-11-01,1977-03-04,屋久島町尾之間,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88736,88,1540,四,a,中之島,ﾅｶﾉｼﾏ,nakanoshima,鹿児島郡十島村中之島,29.84,129.86666666666667,220,平14.12.18,2002-12-18,2002-12-18,十島村中之島,10,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88746,88,1658,雨,a,平島,ﾀｲﾗｼﾞﾏ,tairajima,鹿児島郡十島村平島,29.683333333333334,129.52833333333334,97,平26.9.17,2014-09-17,2014-09-17,十島村平島,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88756,88,1654,雨,a,諏訪之瀬島,ｽﾜﾉｾｼﾞﾏ,suwanosejima,鹿児島郡十島村諏訪之瀬島,29.61,129.705,111,平26.9.3,2014-09-03,2014-09-03,十島村諏訪之瀬島,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88776,88,1655,雨,a,小宝島,ｺﾀﾞｶﾗｼﾞﾏ,kodakarajima,鹿児島郡十島村小宝島,29.225,129.32833333333335,10,平26.9.3,2014-09-03,2014-09-03,十島村小宝島,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88781,88,1647,雨,a,宝島,ﾀｶﾗｼﾞﾏ,takarajima,鹿児島郡十島村宝島,29.151666666666667,129.20166666666665,33,平26.7.30,2014-07-30,2014-07-30,十島村宝島,－,－,－,－,Y,N,N,N,N,N,N
鹿児島,88821,88,1520,官,a,笠利,ｶｻﾘ,kasari,奄美市笠利町大字和野字長浜金久　奄美航空気象観測所,28.43,129.71166666666667,4,平15.1.1,2003-01-01,2003-01-01,奄美市笠利,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
鹿児島,88837,88,47909,官,s,名瀬,ﾅｾﾞ,naze,奄美市名瀬矢之脇町　名瀬測候所,28.385,129.49333333333334,3,令6.11.27,2024-11-27,2024-11-27,奄美市名瀬,35.3,1.5,－,－,Y,Y,Y,Y,Y,Y,N
鹿児島,88851,88,1296,官,a,喜界島,ｷｶｲｼﾞﾏ,kikaijima,大島郡喜界町大字中里西牧　喜界航空気象観測所,28.32,129.92666666666668,5,(昭53.11.9)平12.3.16,1978-11-09,2000-03-16,喜界島,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
鹿児島,88901,88,0980,四,a,古仁屋,ｺﾆﾔ,koniya,大島郡瀬戸内町古仁屋船津,28.143333333333334,129.315,2,(昭50.5.9)昭52.2.21,1975-05-09,1977-02-21,瀬戸内町古仁屋,10.2,1.5,－,－,Y,Y,Y,Y,Y,N,N
鹿児島,88931,88,1542,官,a,天城,ｱﾏｷﾞ,amagi,大島郡天城町大字浅間字湾屋　徳之島航空気象観測所,27.835,128.88,2,平15.3.1,2003-03-01,2003-03-01,天城,10,1.5,－,日照・湿度・気圧を除く,Y,Y,Y,N,N,N,N
鹿児島,88956,88,1139,四,a,伊仙,ｲｾﾝ,isen,大島郡伊仙町面縄,27.676666666666666,128.97333333333333,44,昭52.2.24,1977-02-24,1977-02-24,伊仙,10.1,1.5,－,－,Y,Y,Y,Y,Y,N,N
